Removed Pin From Net: NetName=+3V3 Pin=C1-1
Removed Pin From Net: NetName=GND Pin=C1-2
Removed Pin From Net: NetName=GND Pin=LS1-2
Removed Pin From Net: NetName=GND Pin=MD1-1
Removed Pin From Net: NetName=+3V3 Pin=MD1-2
Removed Pin From Net: NetName=EN Pin=MD1-3
Removed Pin From Net: NetName=D1_STEP Pin=MD1-14
Removed Pin From Net: NetName=GND Pin=MD1-15
Removed Pin From Net: NetName=D1_DIR Pin=MD1-16
Removed Pin From Net: NetName=D2_STEP Pin=MD1-23
Removed Pin From Net: NetName=IO2 Pin=MD1-24
Removed Pin From Net: NetName=IO0 Pin=MD1-25
Removed Pin From Net: NetName=IR_SIG Pin=MD1-26
Removed Pin From Net: NetName=D2_DIR Pin=MD1-27
Removed Pin From Net: NetName=D1_EN Pin=MD1-29
Removed Pin From Net: NetName=SDA Pin=MD1-33
Removed Pin From Net: NetName=RX Pin=MD1-34
Removed Pin From Net: NetName=SCL Pin=MD1-36
Removed Pin From Net: NetName=GND Pin=MD1-38
Removed Pin From Net: NetName=GND Pin=MD1-39
Removed Pin From Net: NetName=GND Pin=MD1-39
Removed Pin From Net: NetName=GND Pin=MD1-39
Removed Pin From Net: NetName=GND Pin=MD1-39
Removed Pin From Net: NetName=GND Pin=MD1-39
Removed Pin From Net: NetName=GND Pin=MD1-39
Removed Pin From Net: NetName=GND Pin=MD1-39
Removed Pin From Net: NetName=GND Pin=MD1-39
Removed Pin From Net: NetName=GND Pin=MD1-39
Removed Pin From Net: NetName=+3V3 Pin=R1-1
Removed Pin From Net: NetName=SDA Pin=R1-2
Removed Pin From Net: NetName=+3V3 Pin=R2-1
Removed Pin From Net: NetName=SCL Pin=R2-2
Removed Pin From Net: NetName=+3V3 Pin=TP1-1
Removed Pin From Net: NetName=SDA Pin=TP2-1
Removed Pin From Net: NetName=SCL Pin=TP3-1
Removed Pin From Net: NetName=RX Pin=TP4-1
Removed Pin From Net: NetName=5V_USB Pin=TP7-1
Removed Pin From Net: NetName=RX Pin=U1-2
Removed Member From Class: ClassName=ESP32, LED and Buttoms Member=C1
Removed Member From Class: ClassName=Motor Drivers A4988 Member=C7
Removed Member From Class: ClassName=ESP32, LED and Buttoms Member=MD1
Removed Member From Class: ClassName=ESP32, LED and Buttoms Member=R1
Removed Member From Class: ClassName=ESP32, LED and Buttoms Member=R9
Removed Member From Class: ClassName=ESP32, LED and Buttoms Member=TP1
Removed Member From Class: ClassName=ESP32, LED and Buttoms Member=TP2
Removed Member From Class: ClassName=ESP32, LED and Buttoms Member=TP3
Removed Member From Class: ClassName=USBToTTL Member=TP7
Change component parameters: Designator = "J4" ("J4"); Footprint = "M20-9950245"; UniqueID = "\WRFDMLGN\JLVATZNN" ("\WRFDMLGN\JLVATZNN")
Add component (AddParameter): Name = "Type"; Value = "Molded"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "100µF"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage - Rated"; Value = "6.3V"; VariantName = "[No Variations]"
Added Component: Designator=C?(CAP POL 1206_3216)
Add component (AddParameter): Name = "Capacitance"; Value = "100µF"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "Datasheet"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "http://datasheets.avx.com/F93.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2Description"; Value = "DigiKey Link"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2URL"; Value = "http://digikey.com/product-detail/en/avx-corporation/F930J107KAA/478-8152-1-ND/4005870"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Device Package"; Value = "1206 (3216 Metric)"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ESR (Equivalent Series Resistance)"; Value = "2Ohm @ 100kHz"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Features"; Value = "General Purpose"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Height - Seated (Max)"; Value = "0.071" (1.80mm)"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "LastUpdated"; Value = "09/02/2020 01:15:59"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Lifecycle Status"; Value = "Active"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Lifetime @ Temp."; Value = "2000 Hrs @ 125°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "AVX Corporation"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Size Code"; Value = "A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Minimum Order"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mounting Type"; Value = "Surface Mount"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Operating Temperature"; Value = "-55°C ~ 125°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package / Case"; Value = "1206 (3216 Metric)"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Packaging"; Value = "TapeAndReel"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Number"; Value = "F930J107KAA"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Status"; Value = "Active"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PartId"; Value = "151"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Price"; Value = "0.19"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Series"; Value = "F93"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Size / Dimension"; Value = "0.126" L x 0.063" W (3.20mm x 1.60mm)"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = "DigiKey"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = "478-8152-1-ND"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance"; Value = "±10%"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Type"; Value = "Molded"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "100µF"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage - Rated"; Value = "6.3V"; VariantName = "[No Variations]"
Added Component: Designator=LS?(BUZZER)
Added Component: Designator=MD?(FP-ESP32-WROOM-32D-MFG)
Add component (AddParameter): Name = "Automotive"; Value = "No"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Bandwidth"; Value = "72MHz"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Category"; Value = "UNK"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2Description"; Value = "Datasheet"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2URL"; Value = "https://www.espressif.com/sites/default/files/documentation/esp32-wroom-32d_esp32-wroom-32u_datasheet_en.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Data Rate"; Value = "150Mbits/s"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Device Class L1"; Value = "Integrated Circuits (ICs)"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Device Class L2"; Value = "RF Semiconductors and Devices"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Device Class L3"; Value = "Transceivers"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Digikey Description"; Value = "WIFI MODULE 32MBITS SPI FLASH"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Height"; Value = "3.2mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Interface"; Value = "I2C,SPI,UART,Ethernet,I2S,Other"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Lead Free"; Value = "Yes"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Espressif Systems"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "ESP32-WROOM-32D"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Frequency"; Value = "2484MHz"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Supply Voltage"; Value = "3.6V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Min Supply Voltage"; Value = "3V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mouser Description"; Value = "Wi-Fi/BT BLE Module ESP32-D0WD, SPI Flash, UART, P"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Nominal Supply Current"; Value = "500mA"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Number Of Adc Channels"; Value = "16"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Number Of Gpio"; Value = "32"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Octopart"; Value = "https://octopart.com/esp32-wroom-32d-espressif+systems-91040050"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package"; Value = "ESP32-WROOM-32D"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "RoHS"; Value = "TRUE"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Sensitivity"; Value = "-98dBm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Temperature"; Value = "-40°C to +85°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Temperature Range High"; Value = "+85°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Temperature Range Low"; Value = "-40°C"; VariantName = "[No Variations]"
Added Component: Designator=R?(FP-ERJ3G-MFG)
Add component (AddParameter): Name = "Automotive"; Value = "Yes"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Automotive Grade"; Value = "Grade 0"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Category"; Value = "Res"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2Description"; Value = "Datasheet"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2URL"; Value = "https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C301.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Composition"; Value = "Thick Film"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Device Class L1"; Value = "Passive Components"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Device Class L2"; Value = "Resistors"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Device Class L3"; Value = "Chip SMD Resistors"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Digikey Description"; Value = "RES SMD 1K OHM 5% 1/10W 0603"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Footprint Url"; Value = "https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/DMA0000COL17.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Height"; Value = "0.55mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Ipc Land Pattern Name"; Value = "RESC16080X45"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Lead Free"; Value = "Yes"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Panasonic"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "ERJ-3GEYJ102V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mounting Type"; Value = "surface mount"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mouser Description"; Value = "Res Thick Film 0603 1K Ohm 5% 1/10W ±200ppm/°C Molded SMD Punched Carrier T/R"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Octopart"; Value = "https://octopart.com/erj-3geyj102v-panasonic-55403670"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package"; Value = "ERJ3G"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Power Rating"; Value = "0.1W"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Resistance"; Value = "1000O"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "RoHS"; Value = "TRUE"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Series"; Value = "ERJ"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Temperature"; Value = "-55°C to +155°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Temperature Coefficient"; Value = "200ppm/°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Temperature Range High"; Value = "+155°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Temperature Range Low"; Value = "-55°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance"; Value = "5%"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "1000O"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage"; Value = "75 V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating"; Value = "75V"; VariantName = "[No Variations]"
Added Component: Designator=R?(FP-CRCW0603-e3-MFG)
Add component (AddParameter): Name = "Case Code (Imperial)"; Value = "0603"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Case Code (Metric)"; Value = "1608"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Case/Package"; Value = "0603"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Composition"; Value = "Thick Film"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Contact Plating"; Value = "Tin"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Depth"; Value = "0.85mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Features"; Value = "Automotive AEC-Q200"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Height"; Value = "0.02inch"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Lead Free"; Value = "Lead Free"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Length"; Value = "1.55mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Operating Temperature"; Value = "155°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Power Dissipation"; Value = "100mW"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Military Standard"; Value = "Not"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Min Operating Temperature"; Value = "-55°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Number of Terminations"; Value = "2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package Quantity"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Packaging"; Value = "Tape and Reel"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Power Rating"; Value = "100mW"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Radiation Hardening"; Value = "No"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Resistance"; Value = "1.1kR"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Temperature Coefficient"; Value = "200ppm/°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance"; Value = "5%"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating"; Value = "75V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating (DC)"; Value = "75V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Weight"; Value = "7.1E-05oz"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Width"; Value = "0.033inch"; VariantName = "[No Variations]"
Added Component: Designator=R?(FP-CRCW0603-e3-MFG)
Add component (AddParameter): Name = "Case Code (Imperial)"; Value = "0603"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Case Code (Metric)"; Value = "1608"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Case/Package"; Value = "0603"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Composition"; Value = "Thick Film"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Contact Plating"; Value = "Tin"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Depth"; Value = "0.85mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Features"; Value = "Automotive AEC-Q200"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Height"; Value = "0.02inch"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Lead Free"; Value = "Lead Free"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Length"; Value = "1.55mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Operating Temperature"; Value = "155°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Power Dissipation"; Value = "100mW"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Military Standard"; Value = "Not"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Min Operating Temperature"; Value = "-55°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Number of Terminations"; Value = "2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package Quantity"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Packaging"; Value = "Tape and Reel"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Power Rating"; Value = "100mW"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Radiation Hardening"; Value = "No"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Resistance"; Value = "1.1kR"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Temperature Coefficient"; Value = "200ppm/°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance"; Value = "5%"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating"; Value = "75V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating (DC)"; Value = "75V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Weight"; Value = "7.1E-05oz"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Width"; Value = "0.033inch"; VariantName = "[No Variations]"
Added Component: Designator=TP?(TestPoint)
Added Component: Designator=TP?(TestPoint)
Added Component: Designator=TP?(TestPoint)
Added Pin To Net: NetName=+3V3 Pin=C?-1
Added Pin To Net: NetName=+11V1 Pin=C?-1
Added Pin To Net: NetName=GND Pin=C?-2
Added Pin To Net: NetName=GND Pin=C?-2
Added Pin To Net: NetName=GND Pin=LS?-2
Added Pin To Net: NetName=GND Pin=MD?-1
Added Pin To Net: NetName=+3V3 Pin=MD?-2
Added Pin To Net: NetName=GND Pin=MD?-15
Added Pin To Net: NetName=SDA Pin=MD?-33
Added Pin To Net: NetName=RX Pin=MD?-35
Added Pin To Net: NetName=SCL Pin=MD?-36
Added Pin To Net: NetName=GND Pin=MD?-38
Added Pin To Net: NetName=GND Pin=MD?-39
Added Pin To Net: NetName=GND Pin=MD?-39
Added Pin To Net: NetName=GND Pin=MD?-39
Added Pin To Net: NetName=GND Pin=MD?-39
Added Pin To Net: NetName=GND Pin=MD?-39
Added Pin To Net: NetName=GND Pin=MD?-39
Added Pin To Net: NetName=GND Pin=MD?-39
Added Pin To Net: NetName=GND Pin=MD?-39
Added Pin To Net: NetName=GND Pin=MD?-39
Added Pin To Net: NetName=+3V3 Pin=R?-1
Added Pin To Net: NetName=+3V3 Pin=R?-1
Added Pin To Net: NetName=SCL Pin=R?-2
Added Pin To Net: NetName=SDA Pin=R?-2
Added Pin To Net: NetName=RX Pin=TP5-1
Added Pin To Net: NetName=+3V3 Pin=TP?-1
Added Pin To Net: NetName=SCL Pin=TP?-1
Added Pin To Net: NetName=SDA Pin=TP?-1
Added Pin To Net: NetName=RX Pin=U1-3
Added Pin To Net: NetName=NetLS?_1 Pin=LS?-1
Added Pin To Net: NetName=NetLS?_1 Pin=R?-2
Added Net: Name=NetLS?_1
Change Class Name : Old Net Name=ESP32, LED and Buttoms New Net Name=ESP32, BUZZER, LED and Buttoms
Change Class Name : Old Net Name=TopBoard New Net Name=ControlBoard
Added Member To Class: ClassName=Motor Drivers A4988 Member=Component C4 100µF
Added Member To Class: ClassName=Screen, IMU and IR Member=Component C5 06035C104JAT2A
Added Member To Class: ClassName=Screen, IMU and IR Member=Component C6 06035C104JAT2A
Added Member To Class: ClassName=ESP32, BUZZER, LED and Buttoms Member=Component C? 100µF
Added Member To Class: ClassName=Motor Drivers A4988 Member=Component C? 100µF
Added Member To Class: ClassName=ESP32, BUZZER, LED and Buttoms Member=Component LS? KXG1205
Added Member To Class: ClassName=ESP32, BUZZER, LED and Buttoms Member=Component MD? ESP32-WROOM-32D
Added Member To Class: ClassName=ESP32, BUZZER, LED and Buttoms Member=Component R3 12 kOhms
Added Member To Class: ClassName=ESP32, BUZZER, LED and Buttoms Member=Component R4 12 kOhms
Added Member To Class: ClassName=ESP32, BUZZER, LED and Buttoms Member=Component R5 470 Ohms
Added Member To Class: ClassName=ESP32, BUZZER, LED and Buttoms Member=Component R6 470 Ohms
Added Member To Class: ClassName=ESP32, BUZZER, LED and Buttoms Member=Component R7 470 Ohms
Added Member To Class: ClassName=USBToTTL Member=Component R8 12 kOhms
Added Member To Class: ClassName=ESP32, BUZZER, LED and Buttoms Member=Component R? ERJ-3GEYJ102V
Added Member To Class: ClassName=ESP32, BUZZER, LED and Buttoms Member=Component R? 1k1
Added Member To Class: ClassName=ESP32, BUZZER, LED and Buttoms Member=Component R? 1k1
Added Member To Class: ClassName=ESP32, BUZZER, LED and Buttoms Member=Component TP? Test point
Added Member To Class: ClassName=ESP32, BUZZER, LED and Buttoms Member=Component TP? Test point
Added Member To Class: ClassName=ESP32, BUZZER, LED and Buttoms Member=Component TP? Test point
Change Room Name: Old Name=TopBoard New Name=ControlBoard
Change Room Scope: Old Scope=InComponentClass('TopBoard') New Scope=InComponentClass('ControlBoard')
Added Room: Name=ESP32, BUZZER, LED and Buttoms
